Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;01;BMA001;2025-09-28;11:00;0683731;VOLLEY-BALL CLUB DU RHIN;0686625;AS SP ENTREMONT RIXHEIM; 0/2;11-25,8-25;19-50;MAISON DES SPORTS;KESKIN ENES;;
ACJEUNES;01;BMA002;2025-09-28;00:00;0686625;AS SP ENTREMONT RIXHEIM;0674157;STRASBOURG UNIVERSITE CLUB; 2/0;25-16,26-24;51-40;MAISON DES SPORTS;KESKIN ENES;;
ACJEUNES;01;BMA003;2025-09-28;00:00;0683731;VOLLEY-BALL CLUB DU RHIN;0674157;STRASBOURG UNIVERSITE CLUB; 0/2;13-25,16-25;29-50;MAISON DES SPORTS;KESKIN ENES;;
ACJEUNES;01;BMB001;2025-09-28;12:00;0929372;PLESSIS-ROBINSON VOLLEY-BALL;0923959;AS.SP.VOLTAIRE CHATENAY; 2/0;25-13,25-7;50-20;OMNISPORTS;PERDRIEL VAISSIERE ARTHUR;;
ACJEUNES;01;BMB002;2025-09-28;00:00;0923959;AS.SP.VOLTAIRE CHATENAY;0948308;UNION SPORTIVE DE VILLEJUIF; 2/0;25-15,25-21;50-36;OMNISPORTS;PERDRIEL VAISSIERE ARTHUR;;
ACJEUNES;01;BMB003;2025-09-28;00:00;0929372;PLESSIS-ROBINSON VOLLEY-BALL;0948308;UNION SPORTIVE DE VILLEJUIF; 2/0;25-15,25-5;50-20;OMNISPORTS;PERDRIEL VAISSIERE ARTHUR;;
ACJEUNES;01;BMC001;2025-09-28;11:00;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL;0319191;VOLLEY BALMA QUINT FONSEGRIVES; 1/2;25-27,25-21,13-15;63-63;GYMNASE JF PUIG;PINONDELLE BENJAMIN;;
ACJEUNES;01;BMC002;2025-09-28;00:00;0319191;VOLLEY BALMA QUINT FONSEGRIVES;0115113;UNION SPORTIVE ROUBIANAISE; 2/0;25-12,25-13;50-25;GYMNASE JF PUIG;PINONDELLE BENJAMIN;;
ACJEUNES;01;BMC003;2025-09-28;00:00;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL;0115113;UNION SPORTIVE ROUBIANAISE; 2/0;25-8,25-8;50-16;GYMNASE JF PUIG;PINONDELLE BENJAMIN;;
ACJEUNES;01;BMD001;2025-09-28;10:00;0534442;ASPTT LAVAL;0351857;AVENIR MARPIRE CHAMPEAUX; 2/0;25-13,25-15;50-28;GYMNASE NOEMIE HAMARD;PRODAULT OLIVIER;;
ACJEUNES;01;BMD002;2025-09-28;00:00;0351857;AVENIR MARPIRE CHAMPEAUX;0495345;AS SAINT-BARTHELEMY D'ANJOU V.B.; 0/2;22-25,23-25;45-50;GYMNASE NOEMIE HAMARD;PRODAULT OLIVIER;;
ACJEUNES;01;BMD003;2025-09-28;00:00;0534442;ASPTT LAVAL;0495345;AS SAINT-BARTHELEMY D'ANJOU V.B.; 2/0;25-10,25-16;50-26;GYMNASE NOEMIE HAMARD;PRODAULT OLIVIER;;
ACJEUNES;01;BME001;2025-09-28;11:00;0646282;MJC LES FLEURS DE PAU;0640001;LESCAR PYRENEES VOLLEY-BALL; 0/2;15-25,15-25;30-50;LEO LAGRANGE;SAES MARIE;;
ACJEUNES;01;BME002;2025-09-28;00:00;0640001;LESCAR PYRENEES VOLLEY-BALL;0648903;JURANCON CHAPELLE ROUSSE V.B.; 0/2;14-25,17-25;31-50;LEO LAGRANGE;SAES MARIE;;
ACJEUNES;01;BME003;2025-09-28;00:00;0646282;MJC LES FLEURS DE PAU;0648903;JURANCON CHAPELLE ROUSSE V.B.; 0/2;11-25,10-25;21-50;LEO LAGRANGE;SAES MARIE;;
